systemTime,displayTime,value,realtimeValue,smoothedValue,status,trend,trendRate
2025-02-05T12:36:54,2025-02-05T04:36:54,84,85,84.0,,flat,-0.2
2025-02-05T12:31:55,2025-02-05T04:31:55,86,86,86.0,,flat,-0.2
2025-02-05T12:26:54,2025-02-05T04:26:54,86,86,86.0,,flat,-0.3
2025-02-05T12:21:55,2025-02-05T04:21:55,86,85,86.0,,flat,-0.4
2025-02-05T12:16:55,2025-02-05T04:16:55,87,87,87.0,,flat,-0.5
2025-02-05T12:11:55,2025-02-05T04:11:55,88,88,88.0,,flat,-0.6
2025-02-05T12:06:55,2025-02-05T04:06:55,91,90,91.0,,flat,-0.6
2025-02-05T12:01:55,2025-02-05T04:01:55,94,95,94.0,,flat,-0.4
2025-02-05T11:56:54,2025-02-05T03:56:54,99,98,99.0,,flat,-0.2
2025-02-05T11:51:55,2025-02-05T03:51:55,103,103,103.0,,flat,0.1
2025-02-05T11:46:54,2025-02-05T03:46:54,104,108,104.0,,flat,0.4
2025-02-05T11:41:55,2025-02-05T03:41:55,105,102,105.0,,flat,0.2
2025-02-05T11:36:54,2025-02-05T03:36:54,104,104,104.0,,flat,0.6
2025-02-05T11:31:54,2025-02-05T03:31:54,104,105,104.0,,flat,0.8
2025-02-05T11:26:54,2025-02-05T03:26:54,101,102,101.0,,flat,0.8
2025-02-05T11:21:54,2025-02-05T03:21:54,95,97,95.0,,flat,0.5
2025-02-05T11:16:54,2025-02-05T03:16:54,89,85,89.0,,flat,-0.1
2025-02-05T11:11:55,2025-02-05T03:11:55,86,86,86.0,,flat,-0.1
2025-02-05T11:06:54,2025-02-05T03:06:54,86,86,86.0,,flat,-0.1
2025-02-05T11:01:54,2025-02-05T03:01:54,86,86,86.0,,flat,0.0
2025-02-05T10:56:54,2025-02-05T02:56:54,87,87,87.0,,flat,0.0
2025-02-05T10:51:54,2025-02-05T02:51:54,87,87,87.0,,flat,0.0
2025-02-05T10:46:55,2025-02-05T02:46:55,86,86,86.0,,flat,-0.1
2025-02-05T10:41:55,2025-02-05T02:41:55,85,86,85.0,,flat,-0.3
2025-02-05T10:36:54,2025-02-05T02:36:54,84,83,84.0,,flat,-0.6
2025-02-05T10:31:55,2025-02-05T02:31:55,84,82,84.0,,flat,-0.8
2025-02-05T10:26:55,2025-02-05T02:26:55,87,88,87.0,,flat,-0.7
2025-02-05T10:21:55,2025-02-05T02:21:55,92,92,92.0,,flat,-0.6
2025-02-05T10:16:55,2025-02-05T02:16:55,97,97,97.0,,flat,-0.5
2025-02-05T10:11:55,2025-02-05T02:11:55,100,102,100.0,,flat,-0.3
2025-02-05T10:06:55,2025-02-05T02:06:55,102,102,102.0,,flat,-0.4
2025-02-05T10:01:55,2025-02-05T02:01:55,104,103,104.0,,flat,-0.6
2025-02-05T09:56:55,2025-02-05T01:56:55,106,106,106.0,,flat,-0.5
2025-02-05T09:51:54,2025-02-05T01:51:54,109,108,109.0,,flat,-0.5
2025-02-05T09:46:55,2025-02-05T01:46:55,111,112,111.0,,flat,-0.5
2025-02-05T09:41:55,2025-02-05T01:41:55,113,113,113.0,,flat,-0.6
2025-02-05T09:36:55,2025-02-05T01:36:55,114,113,114.0,,flat,-0.8
2025-02-05T09:31:55,2025-02-05T01:31:55,117,117,117.0,,flat,-0.7
2025-02-05T09:26:55,2025-02-05T01:26:55,122,122,122.0,,flat,-0.6
2025-02-05T09:21:54,2025-02-05T01:21:54,127,127,127.0,,flat,-0.4
2025-02-05T09:16:55,2025-02-05T01:16:55,129,132,129.0,,flat,-0.3
2025-02-05T09:11:55,2025-02-05T01:11:55,132,129,132.0,,flat,-0.5
2025-02-05T09:06:55,2025-02-05T01:06:55,135,136,135.0,,flat,-0.1
2025-02-05T09:01:54,2025-02-05T01:01:54,138,139,138.0,,flat,0.0
2025-02-05T08:56:55,2025-02-05T00:56:55,140,140,140.0,,flat,0.1
2025-02-05T08:51:55,2025-02-05T00:51:55,140,140,140.0,,flat,0.2
2025-02-05T08:46:55,2025-02-05T00:46:55,139,139,139.0,,flat,0.2
2025-02-05T08:41:55,2025-02-05T00:41:55,138,138,138.0,,flat,0.2
2025-02-05T08:36:55,2025-02-05T00:36:55,137,138,137.0,,flat,0.1
2025-02-05T08:31:54,2025-02-05T00:31:54,134,134,134.0,,flat,-0.3
2025-02-05T08:26:55,2025-02-05T00:26:55,132,131,132.0,,flat,-0.5
2025-02-05T08:21:55,2025-02-05T00:21:55,134,132,134.0,,flat,-0.5
2025-02-05T08:16:55,2025-02-05T00:16:55,139,139,139.0,,flat,-0.1
2025-02-05T08:11:55,2025-02-05T00:11:55,143,145,143.0,,flat,0.3
2025-02-05T08:06:55,2025-02-05T00:06:55,144,145,144.0,,flat,0.3
2025-02-05T08:01:55,2025-02-05T00:01:55,142,143,142.0,,flat,0.2
2025-02-05T07:56:55,2025-02-04T23:56:55,139,139,139.0,,flat,0.0
2025-02-05T07:51:55,2025-02-04T23:51:55,138,136,138.0,,flat,-0.2
2025-02-05T07:46:55,2025-02-04T23:46:55,138,138,138.0,,flat,-0.1
2025-02-05T07:41:55,2025-02-04T23:41:55,139,139,138.0,,flat,0.1
2025-02-05T05:36:48,2025-02-04T21:36:48,96,96,138.0,,flat,-0.1
2025-02-05T05:31:48,2025-02-04T21:31:48,99,101,99.0,,flat,0.2
2025-02-05T05:26:48,2025-02-04T21:26:48,100,100,100.0,,flat,0.2
2025-02-05T05:21:48,2025-02-04T21:21:48,100,100,100.0,,flat,0.4
2025-02-05T05:16:49,2025-02-04T21:16:49,100,101,100.0,,flat,0.5
2025-02-05T05:11:48,2025-02-04T21:11:48,98,99,98.0,,flat,0.5
2025-02-05T05:06:48,2025-02-04T21:06:48,95,94,95.0,,flat,0.4
2025-02-05T05:01:48,2025-02-04T21:01:48,92,91,92.0,,flat,0.4
2025-02-05T04:56:48,2025-02-04T20:56:48,90,91,90.0,,flat,0.5
2025-02-05T04:51:48,2025-02-04T20:51:48,88,88,88.0,,flat,0.4
2025-02-05T04:46:48,2025-02-04T20:46:48,85,86,85.0,,flat,0.4
2025-02-05T04:41:48,2025-02-04T20:41:48,83,82,83.0,,flat,0.2
2025-02-05T04:36:49,2025-02-04T20:36:49,80,80,80.0,,flat,0.1
2025-02-05T04:31:48,2025-02-04T20:31:48,79,79,79.0,,flat,0.1
2025-02-05T04:26:48,2025-02-04T20:26:48,78,78,78.0,,flat,0.1
2025-02-05T04:21:49,2025-02-04T20:21:49,78,78,78.0,,flat,0.1
2025-02-05T04:16:48,2025-02-04T20:16:48,77,77,77.0,,flat,0.0
2025-02-05T04:11:48,2025-02-04T20:11:48,76,75,76.0,,flat,-0.1
2025-02-05T04:06:48,2025-02-04T20:06:48,76,76,76.0,,flat,-0.1
2025-02-05T04:01:48,2025-02-04T20:01:48,77,77,77.0,,flat,0.0
2025-02-05T03:56:48,2025-02-04T19:56:48,77,77,77.0,,flat,0.1
2025-02-05T03:51:48,2025-02-04T19:51:48,77,78,77.0,,flat,0.1
2025-02-05T03:46:48,2025-02-04T19:46:48,76,77,76.0,,flat,0.1
2025-02-05T03:41:48,2025-02-04T19:41:48,74,74,74.0,,flat,-0.2
2025-02-05T03:36:48,2025-02-04T19:36:48,73,72,73.0,,flat,-0.4
2025-02-05T03:31:49,2025-02-04T19:31:49,73,73,73.0,,flat,-0.6
2025-02-05T03:26:49,2025-02-04T19:26:49,75,75,75.0,,flat,-0.6
2025-02-05T03:21:48,2025-02-04T19:21:48,78,78,78.0,,flat,-0.6
2025-02-05T03:16:48,2025-02-04T19:16:48,81,81,81.0,,flat,-0.6
2025-02-05T03:11:48,2025-02-04T19:11:48,83,83,83.0,,flat,-0.7
2025-02-05T03:06:48,2025-02-04T19:06:48,86,86,86.0,,flat,-0.7
2025-02-05T03:01:47,2025-02-04T19:01:47,90,90,90.0,,flat,-0.6
2025-02-05T02:56:47,2025-02-04T18:56:47,94,94,94.0,,flat,-0.5
2025-02-05T02:51:48,2025-02-04T18:51:48,98,98,98.0,,flat,-0.4
2025-02-05T02:46:47,2025-02-04T18:46:47,101,101,101.0,,flat,-0.3
2025-02-05T02:41:47,2025-02-04T18:41:47,103,104,103.0,,flat,-0.2
2025-02-05T02:36:48,2025-02-04T18:36:48,104,105,104.0,,flat,-0.2
2025-02-05T02:31:47,2025-02-04T18:31:47,105,104,105.0,,flat,-0.4
2025-02-05T02:26:47,2025-02-04T18:26:47,106,106,106.0,,flat,-0.4
2025-02-05T02:21:47,2025-02-04T18:21:47,107,107,107.0,,flat,-0.4
2025-02-05T02:16:47,2025-02-04T18:16:47,109,109,109.0,,flat,-0.5
2025-02-05T02:11:47,2025-02-04T18:11:47,111,111,111.0,,flat,-0.5
2025-02-05T02:06:47,2025-02-04T18:06:47,113,113,113.0,,flat,-0.5
2025-02-05T02:01:47,2025-02-04T18:01:47,116,116,116.0,,flat,-0.4
2025-02-05T01:56:47,2025-02-04T17:56:47,119,120,119.0,,flat,-0.3
2025-02-05T01:51:48,2025-02-04T17:51:48,122,121,122.0,,flat,-0.2
2025-02-05T01:46:47,2025-02-04T17:46:47,124,125,124.0,,flat,-0.1
2025-02-05T01:41:47,2025-02-04T17:41:47,125,125,125.0,,flat,-0.1
2025-02-05T01:36:47,2025-02-04T17:36:47,125,124,125.0,,flat,-0.2
2025-02-05T01:31:47,2025-02-04T17:31:47,127,127,127.0,,flat,0.0
2025-02-05T01:26:47,2025-02-04T17:26:47,129,129,129.0,,flat,0.2
2025-02-05T01:21:47,2025-02-04T17:21:47,129,130,129.0,,flat,0.4
2025-02-05T01:16:47,2025-02-04T17:16:47,128,128,128.0,,flat,0.3
2025-02-05T01:11:47,2025-02-04T17:11:47,125,125,125.0,,flat,0.0
2025-02-05T01:06:47,2025-02-04T17:06:47,122,122,122.0,,flat,-0.3
2025-02-05T01:01:47,2025-02-04T17:01:47,122,119,122.0,,flat,-0.4
2025-02-05T00:56:47,2025-02-04T16:56:47,124,125,124.0,,flat,-0.1
2025-02-05T00:51:48,2025-02-04T16:51:48,127,128,127.0,,flat,0.2
2025-02-05T00:46:48,2025-02-04T16:46:48,128,129,128.0,,flat,0.2
2025-02-05T00:41:48,2025-02-04T16:41:48,126,126,126.0,,flat,0.0
2025-02-05T00:36:48,2025-02-04T16:36:48,124,122,124.0,,flat,-0.3
2025-02-05T00:31:47,2025-02-04T16:31:47,124,125,124.0,,flat,-0.3
2025-02-05T00:26:48,2025-02-04T16:26:48,126,124,126.0,,flat,-0.3
2025-02-05T00:21:47,2025-02-04T16:21:47,128,128,128.0,,flat,0.0
2025-02-05T00:16:47,2025-02-04T16:16:47,131,132,131.0,,flat,0.3
2025-02-05T00:11:48,2025-02-04T16:11:48,132,134,132.0,,flat,0.4
2025-02-05T00:06:47,2025-02-04T16:06:47,131,130,131.0,,flat,0.4
2025-02-05T00:01:47,2025-02-04T16:01:47,129,129,129.0,,flat,0.5
2025-02-04T23:56:47,2025-02-04T15:56:47,127,129,127.0,,flat,0.5
2025-02-04T23:51:47,2025-02-04T15:51:47,123,123,123.0,,flat,0.1
2025-02-04T23:46:48,2025-02-04T15:46:48,117,117,117.0,,flat,-0.4
2025-02-04T23:41:48,2025-02-04T15:41:48,114,112,114.0,,fortyFiveDown,-1.0
2025-02-04T23:36:47,2025-02-04T15:36:47,114,112,114.0,,fortyFiveDown,-1.3
2025-02-04T23:31:47,2025-02-04T15:31:47,118,117,118.0,,fortyFiveDown,-1.5
2025-02-04T23:26:47,2025-02-04T15:26:47,124,124,124.0,,fortyFiveDown,-1.4
2025-02-04T23:21:48,2025-02-04T15:21:48,132,132,132.0,,fortyFiveDown,-1.4
2025-02-04T23:16:48,2025-02-04T15:16:48,140,141,140.0,,fortyFiveDown,-1.2
2025-02-04T23:11:48,2025-02-04T15:11:48,148,147,148.0,,fortyFiveDown,-1.1
2025-02-04T23:06:47,2025-02-04T15:06:47,155,155,155.0,,flat,-0.9
2025-02-04T23:01:48,2025-02-04T15:01:48,162,163,162.0,,flat,-0.6
2025-02-04T22:56:47,2025-02-04T14:56:47,169,168,169.0,,flat,-0.3
2025-02-04T22:51:48,2025-02-04T14:51:48,173,175,173.0,,flat,0.1
2025-02-04T22:46:47,2025-02-04T14:46:47,176,177,176.0,,flat,0.4
2025-02-04T22:41:47,2025-02-04T14:41:47,177,177,177.0,,flat,0.6
2025-02-04T22:36:48,2025-02-04T14:36:48,174,176,174.0,,flat,0.6
2025-02-04T22:31:47,2025-02-04T14:31:47,170,170,170.0,,flat,0.3
2025-02-04T22:26:48,2025-02-04T14:26:48,165,164,165.0,,flat,0.0
2025-02-04T22:21:47,2025-02-04T14:21:47,164,162,164.0,,flat,-0.1
2025-02-04T22:16:48,2025-02-04T14:16:48,165,165,165.0,,flat,0.2
2025-02-04T22:11:47,2025-02-04T14:11:47,168,167,168.0,,flat,0.5
2025-02-04T22:06:48,2025-02-04T14:06:48,168,171,168.0,,flat,0.9
2025-02-04T22:01:47,2025-02-04T14:01:47,164,165,164.0,,flat,0.7
2025-02-04T21:56:47,2025-02-04T13:56:47,158,157,158.0,,flat,0.4
2025-02-04T21:51:47,2025-02-04T13:51:47,153,153,153.0,,flat,0.0
2025-02-04T21:46:48,2025-02-04T13:46:48,149,148,149.0,,flat,-0.4
2025-02-04T21:41:48,2025-02-04T13:41:48,148,145,148.0,,flat,-0.5
2025-02-04T21:36:48,2025-02-04T13:36:48,152,150,152.0,,flat,-0.1
2025-02-04T21:31:48,2025-02-04T13:31:48,157,161,157.0,,flat,0.6
2025-02-04T21:26:48,2025-02-04T13:26:48,157,159,157.0,,flat,0.5
2025-02-04T21:21:48,2025-02-04T13:21:48,153,152,153.0,,flat,0.1
2025-02-04T21:16:47,2025-02-04T13:16:47,149,148,149.0,,flat,-0.3
2025-02-04T21:11:47,2025-02-04T13:11:47,147,146,147.0,,flat,-0.3
2025-02-04T21:06:47,2025-02-04T13:06:47,151,148,151.0,,flat,0.0
2025-02-04T21:01:48,2025-02-04T13:01:48,155,158,155.0,,flat,0.6
2025-02-04T20:56:47,2025-02-04T12:56:47,155,159,155.0,,flat,0.5
2025-02-04T20:51:47,2025-02-04T12:51:47,152,149,152.0,,flat,0.2
2025-02-04T20:46:48,2025-02-04T12:46:48,151,148,151.0,,flat,0.7
2025-02-04T20:41:48,2025-02-04T12:41:48,155,156,155.0,,fortyFiveUp,1.7
2025-02-04T20:36:48,2025-02-04T12:36:48,154,162,154.0,,singleUp,2.4
2025-02-04T20:31:47,2025-02-04T12:31:47,145,144,145.0,,fortyFiveUp,1.9
2025-02-04T20:26:48,2025-02-04T12:26:48,130,128,130.0,,fortyFiveUp,1.3
2025-02-04T20:21:47,2025-02-04T12:21:47,117,119,117.0,,flat,0.9
2025-02-04T20:16:47,2025-02-04T12:16:47,108,105,108.0,,flat,0.1
2025-02-04T20:11:47,2025-02-04T12:11:47,101,100,101.0,,flat,-0.3
2025-02-04T20:06:48,2025-02-04T12:06:48,100,99,100.0,,flat,-0.5
2025-02-04T20:01:48,2025-02-04T12:01:48,101,100,101.0,,flat,-0.6
2025-02-04T19:56:47,2025-02-04T11:56:47,104,104,104.0,,flat,-0.4
2025-02-04T19:51:48,2025-02-04T11:51:48,109,109,109.0,,flat,-0.1
2025-02-04T19:46:47,2025-02-04T11:46:47,112,113,112.0,,flat,0.3
2025-02-04T19:41:48,2025-02-04T11:41:48,113,114,113.0,,flat,0.5
2025-02-04T19:36:47,2025-02-04T11:36:47,110,111,110.0,,flat,0.2
2025-02-04T19:31:48,2025-02-04T11:31:48,105,106,105.0,,flat,-0.3
2025-02-04T19:26:48,2025-02-04T11:26:48,101,98,101.0,,flat,-0.9
2025-02-04T19:21:47,2025-02-04T11:21:47,101,100,101.0,,fortyFiveDown,-1.1
2025-02-04T19:16:48,2025-02-04T11:16:48,104,104,104.0,,fortyFiveDown,-1.3
2025-02-04T19:11:48,2025-02-04T11:11:48,109,108,109.0,,fortyFiveDown,-1.4
2025-02-04T19:06:48,2025-02-04T11:06:48,115,114,115.0,,fortyFiveDown,-1.5
2025-02-04T19:01:48,2025-02-04T11:01:48,122,124,122.0,,fortyFiveDown,-1.3
2025-02-04T18:56:48,2025-02-04T10:56:48,130,129,130.0,,fortyFiveDown,-1.4
2025-02-04T18:51:48,2025-02-04T10:51:48,136,136,136.0,,fortyFiveDown,-1.4
2025-02-04T18:46:48,2025-02-04T10:46:48,144,143,144.0,,fortyFiveDown,-1.4
2025-02-04T18:41:48,2025-02-04T10:41:48,152,152,152.0,,fortyFiveDown,-1.2
2025-02-04T18:36:48,2025-02-04T10:36:48,160,160,160.0,,fortyFiveDown,-1.0
2025-02-04T18:31:48,2025-02-04T10:31:48,166,167,166.0,,flat,-0.9
2025-02-04T18:26:48,2025-02-04T10:26:48,171,172,171.0,,flat,-0.9
2025-02-04T18:21:48,2025-02-04T10:21:48,176,175,176.0,,fortyFiveDown,-1.0
2025-02-04T18:16:48,2025-02-04T10:16:48,181,181,181.0,,flat,-0.9
2025-02-04T18:11:48,2025-02-04T10:11:48,186,186,186.0,,flat,-0.8
2025-02-04T18:06:48,2025-02-04T10:06:48,194,192,194.0,,flat,-0.3
2025-02-04T18:01:48,2025-02-04T10:01:48,202,203,202.0,,flat,0.7
2025-02-04T17:56:48,2025-02-04T09:56:48,209,211,209.0,,fortyFiveUp,1.7
2025-02-04T17:51:48,2025-02-04T09:51:48,207,212,207.0,,singleUp,2.2
2025-02-04T17:46:48,2025-02-04T09:46:48,198,199,198.0,,fortyFiveUp,1.9
2025-02-04T17:41:48,2025-02-04T09:41:48,187,184,187.0,,fortyFiveUp,1.7
2025-02-04T17:36:48,2025-02-04T09:36:48,178,177,178.0,,fortyFiveUp,1.9
2025-02-04T17:31:48,2025-02-04T09:31:48,170,173,170.0,,singleUp,2.1
2025-02-04T17:26:48,2025-02-04T09:26:48,161,161,161.0,,singleUp,2.0
2025-02-04T17:21:48,2025-02-04T09:21:48,148,148,148.0,,fortyFiveUp,1.6
2025-02-04T17:16:48,2025-02-04T09:16:48,136,136,136.0,,fortyFiveUp,1.2
2025-02-04T17:11:47,2025-02-04T09:11:47,126,125,126.0,,flat,0.9
2025-02-04T17:06:47,2025-02-04T09:06:47,119,118,119.0,,flat,0.7
2025-02-04T17:01:48,2025-02-04T09:01:48,115,115,115.0,,flat,0.8
2025-02-04T16:56:47,2025-02-04T08:56:47,111,112,111.0,,flat,0.7
2025-02-04T16:51:47,2025-02-04T08:51:47,105,105,105.0,,flat,0.3
2025-02-04T16:46:48,2025-02-04T08:46:48,101,99,101.0,,flat,0.0
2025-02-04T16:41:47,2025-02-04T08:41:47,98,98,98.0,,flat,0.0
2025-02-04T16:36:48,2025-02-04T08:36:48,98,97,98.0,,flat,0.0
2025-02-04T16:31:47,2025-02-04T08:31:47,98,98,98.0,,flat,0.1
2025-02-04T16:26:48,2025-02-04T08:26:48,99,100,99.0,,flat,0.2
2025-02-04T16:21:48,2025-02-04T08:21:48,99,99,99.0,,flat,0.2
2025-02-04T16:16:48,2025-02-04T08:16:48,97,98,97.0,,flat,0.1
2025-02-04T16:11:47,2025-02-04T08:11:47,95,95,95.0,,flat,-0.1
2025-02-04T16:06:47,2025-02-04T08:06:47,94,93,94.0,,flat,-0.3
2025-02-04T16:01:47,2025-02-04T08:01:47,94,94,94.0,,flat,-0.3
2025-02-04T15:56:47,2025-02-04T07:56:47,96,96,96.0,,flat,-0.4
2025-02-04T15:51:48,2025-02-04T07:51:48,98,97,98.0,,flat,-0.3
2025-02-04T15:46:48,2025-02-04T07:46:48,100,100,100.0,,flat,-0.1
2025-02-04T15:41:47,2025-02-04T07:41:47,102,104,102.0,,flat,0.0
2025-02-04T15:36:48,2025-02-04T07:36:48,102,102,102.0,,flat,-0.2
2025-02-04T15:31:47,2025-02-04T07:31:47,101,100,101.0,,flat,-0.3
2025-02-04T15:26:47,2025-02-04T07:26:47,102,102,102.0,,flat,-0.3
2025-02-04T15:21:48,2025-02-04T07:21:48,103,103,103.0,,flat,-0.4
2025-02-04T15:16:47,2025-02-04T07:16:47,105,105,105.0,,flat,-0.3
2025-02-04T15:11:48,2025-02-04T07:11:48,107,108,107.0,,flat,-0.3
2025-02-04T15:06:48,2025-02-04T07:06:48,109,109,109.0,,flat,-0.4
2025-02-04T15:01:48,2025-02-04T07:01:48,111,110,111.0,,flat,-0.3
2025-02-04T14:56:48,2025-02-04T06:56:48,113,113,113.0,,flat,-0.2
2025-02-04T14:51:48,2025-02-04T06:51:48,115,115,115.0,,flat,-0.1
2025-02-04T14:46:47,2025-02-04T06:46:47,117,118,117.0,,flat,0.0
2025-02-04T14:41:47,2025-02-04T06:41:47,118,118,118.0,,flat,0.1
2025-02-04T14:36:48,2025-02-04T06:36:48,118,118,118.0,,flat,0.0
2025-02-04T14:31:48,2025-02-04T06:31:48,118,117,118.0,,flat,0.1
2025-02-04T14:26:48,2025-02-04T06:26:48,118,118,118.0,,flat,0.2
2025-02-04T14:21:48,2025-02-04T06:21:48,119,119,119.0,,flat,0.4
2025-02-04T14:16:48,2025-02-04T06:16:48,118,119,118.0,,flat,0.4
2025-02-04T14:11:47,2025-02-04T06:11:47,116,116,116.0,,flat,0.3
2025-02-04T14:06:47,2025-02-04T06:06:47,113,112,113.0,,flat,0.2
2025-02-04T14:01:48,2025-02-04T06:01:48,111,111,111.0,,flat,0.1
2025-02-04T13:56:48,2025-02-04T05:56:48,110,110,110.0,,flat,0.1
2025-02-04T13:51:47,2025-02-04T05:51:47,110,110,110.0,,flat,0.1
2025-02-04T13:46:47,2025-02-04T05:46:47,109,109,109.0,,flat,0.1
2025-02-04T13:41:48,2025-02-04T05:41:48,108,108,108.0,,flat,0.1
2025-02-04T13:36:48,2025-02-04T05:36:48,108,108,108.0,,flat,0.1
2025-02-04T13:31:47,2025-02-04T05:31:47,107,107,107.0,,flat,0.1
2025-02-04T13:26:48,2025-02-04T05:26:48,107,107,107.0,,flat,0.0
2025-02-04T13:21:48,2025-02-04T05:21:48,106,106,106.0,,flat,-0.1
2025-02-04T13:16:48,2025-02-04T05:16:48,105,105,105.0,,flat,-0.2
2025-02-04T13:11:48,2025-02-04T05:11:48,106,105,106.0,,flat,-0.3
2025-02-04T13:06:48,2025-02-04T05:06:48,107,107,107.0,,flat,-0.2
2025-02-04T13:01:48,2025-02-04T05:01:48,108,108,108.0,,flat,-0.2
2025-02-04T12:56:48,2025-02-04T04:56:48,109,109,109.0,,flat,-0.3
2025-02-04T12:51:47,2025-02-04T04:51:47,110,109,110.0,,flat,-0.3
2025-02-04T12:46:48,2025-02-04T04:46:48,111,111,111.0,,flat,-0.2
2025-02-04T12:41:48,2025-02-04T04:41:48,113,113,113.0,,flat,-0.2
2025-02-04T12:36:48,2025-02-04T04:36:48,115,116,115.0,,flat,-0.1
2025-02-04T12:31:47,2025-02-04T04:31:47,115,115,115.0,,flat,-0.2
2025-02-04T12:26:47,2025-02-04T04:26:47,115,114,115.0,,flat,-0.4
2025-02-04T12:21:48,2025-02-04T04:21:48,116,116,116.0,,flat,-0.4
2025-02-04T12:16:48,2025-02-04T04:16:48,118,117,118.0,,flat,-0.4
2025-02-04T12:11:48,2025-02-04T04:11:48,121,120,121.0,,flat,-0.3
2025-02-04T12:06:48,2025-02-04T04:06:48,124,125,124.0,,flat,0.0
2025-02-04T12:01:48,2025-02-04T04:01:48,126,127,126.0,,flat,0.1
2025-02-04T11:56:48,2025-02-04T03:56:48,126,126,126.0,,flat,0.1
2025-02-04T11:51:47,2025-02-04T03:51:47,126,126,126.0,,flat,0.1
2025-02-04T11:46:48,2025-02-04T03:46:48,125,125,125.0,,flat,0.0
2025-02-04T11:41:48,2025-02-04T03:41:48,124,124,124.0,,flat,0.0
2025-02-04T11:36:48,2025-02-04T03:36:48,124,123,124.0,,flat,-0.1
2025-02-04T11:31:48,2025-02-04T03:31:48,124,125,124.0,,flat,0.0
2025-02-04T11:26:48,2025-02-04T03:26:48,125,125,125.0,,flat,0.0
2025-02-04T11:21:47,2025-02-04T03:21:47,124,124,124.0,,flat,-0.1
2025-02-04T11:16:48,2025-02-04T03:16:48,123,123,123.0,,flat,-0.3
2025-02-04T11:11:48,2025-02-04T03:11:48,123,123,123.0,,flat,-0.5
2025-02-04T11:06:47,2025-02-04T03:06:47,123,123,123.0,,flat,-0.6
2025-02-04T11:01:48,2025-02-04T03:01:48,125,123,125.0,,flat,-0.7
2025-02-04T10:56:48,2025-02-04T02:56:48,129,130,129.0,,flat,-0.5
2025-02-04T10:51:47,2025-02-04T02:51:47,133,134,133.0,,flat,-0.4
2025-02-04T10:46:47,2025-02-04T02:46:47,136,136,136.0,,flat,-0.4
2025-02-04T10:41:48,2025-02-04T02:41:48,138,138,138.0,,flat,-0.4
2025-02-04T10:36:48,2025-02-04T02:36:48,139,139,139.0,,flat,-0.4
2025-02-04T10:31:48,2025-02-04T02:31:48,141,140,141.0,,flat,-0.4
2025-02-04T10:26:48,2025-02-04T02:26:48,144,145,144.0,,flat,-0.2
2025-02-04T10:21:48,2025-02-04T02:21:48,147,148,147.0,,flat,-0.1
2025-02-04T10:16:48,2025-02-04T02:16:48,150,149,150.0,,flat,0.1
2025-02-04T10:11:48,2025-02-04T02:11:48,151,152,151.0,,flat,0.4
2025-02-04T10:06:47,2025-02-04T02:06:47,152,153,152.0,,flat,0.8
2025-02-04T10:01:48,2025-02-04T02:01:48,150,152,150.0,,flat,0.6
2025-02-04T09:56:48,2025-02-04T01:56:48,144,146,144.0,,flat,0.2
2025-02-04T09:51:48,2025-02-04T01:51:48,138,133,138.0,,flat,-0.5
2025-02-04T09:46:47,2025-02-04T01:46:47,138,134,138.0,,flat,-0.3
2025-02-04T09:41:48,2025-02-04T01:41:48,143,148,143.0,,flat,0.6
2025-02-04T09:36:48,2025-02-04T01:36:48,147,148,147.0,,flat,0.8
2025-02-04T09:31:47,2025-02-04T01:31:47,144,145,144.0,,flat,0.8
2025-02-04T09:26:48,2025-02-04T01:26:48,140,140,140.0,,flat,0.7
2025-02-04T09:21:48,2025-02-04T01:21:48,134,134,134.0,,flat,0.4
2025-02-04T09:16:48,2025-02-04T01:16:48,129,129,129.0,,flat,0.0
2025-02-04T09:11:48,2025-02-04T01:11:48,126,125,126.0,,flat,-0.3
2025-02-04T09:06:48,2025-02-04T01:06:48,125,124,125.0,,flat,-0.5
2025-02-04T09:01:48,2025-02-04T01:01:48,126,126,126.0,,flat,-0.5
2025-02-04T08:56:48,2025-02-04T00:56:48,128,128,128.0,,flat,-0.5
2025-02-04T08:51:48,2025-02-04T00:51:48,130,130,130.0,,flat,-0.6
2025-02-04T08:46:48,2025-02-04T00:46:48,133,133,133.0,,flat,-0.6
2025-02-04T08:41:48,2025-02-04T00:41:48,137,137,137.0,,flat,-0.4
2025-02-04T08:36:48,2025-02-04T00:36:48,141,141,141.0,,flat,-0.2
2025-02-04T08:31:48,2025-02-04T00:31:48,145,146,145.0,,flat,0.1
2025-02-04T08:26:48,2025-02-04T00:26:48,146,147,146.0,,flat,0.2
2025-02-04T08:21:48,2025-02-04T00:21:48,146,146,146.0,,flat,0.3
2025-02-04T08:16:48,2025-02-04T00:16:48,146,146,146.0,,flat,0.4
2025-02-04T08:11:48,2025-02-04T00:11:48,145,145,145.0,,flat,0.4
2025-02-04T08:06:48,2025-02-04T00:06:48,143,143,143.0,,flat,0.5
2025-02-04T08:01:48,2025-02-04T00:01:48,140,140,140.0,,flat,0.4
2025-02-04T07:56:48,2025-02-03T23:56:48,137,137,137.0,,flat,0.3
2025-02-04T07:51:48,2025-02-03T23:51:48,135,135,135.0,,flat,0.2
2025-02-04T07:46:48,2025-02-03T23:46:48,133,132,133.0,,flat,0.2
2025-02-04T07:41:48,2025-02-03T23:41:48,131,132,131.0,,flat,0.2
